0	8.000000
1	8.133333
2	12.266667
3	10.733333
4	9.200000
5	21.000000
6	9.800000
7	10.933333
8	18.200000
9	10.733333
10	17.800000
11	6.400000
12	9.466667
13	19.200000
14	14.800000
15	18.666667
16	23.133333
17	18.600000
18	11.333333
19	10.666667
20	11.666667
21	9.733333
22	15.933333
23	6.133333
24	14.466667
25	18.066667
26	19.533333
27	15.000000
28	7.133333
29	1.933333
30	5.600000
31	28.466667
32	11.266667
33	5.333333
34	1.933333
35	9.466667
36	6.600000
37	15.133333
38	9.133333
39	14.733333
40	18.600000
41	16.133333
42	14.800000
43	18.933333
44	16.866667
45	11.266667
46	1.933333
47	21.600000
48	10.800000
49	10.533333
50	9.400000
51	21.466667
52	10.133333
53	15.333333
54	12.666667
55	7.800000
56	9.266667
57	13.266667
58	17.266667
59	2.933333
60	8.000000
61	15.800000
62	18.066667
63	23.733333
64	6.400000
65	0.600000
66	4.333333
67	18.000000
68	4.666667
69	17.200000
70	7.133333
71	19.200000
72	8.533333
73	1.466667
74	7.466667
75	14.933333
76	7.400000
77	14.066667
78	20.933333
79	5.333333
80	32.000000
81	28.533333
82	21.533333
83	17.866667
84	7.066667
85	0.533333
86	16.066667
87	11.800000
88	9.933333
89	10.333333
90	12.733333
91	10.200000
92	3.466667
93	12.933333
94	9.733333
95	3.400000
96	14.333333
97	21.733333
98	9.266667
99	12.600000
100	43.933333
101	10.533333
102	8.466667
103	12.533333
104	7.866667
105	16.400000
106	20.466667
107	10.200000
108	8.333333
109	4.266667
110	7.400000
111	5.600000
112	11.000000
113	14.133333
114	4.866667
115	6.666667
116	18.400000
117	10.933333
118	16.666667
119	14.466667
120	15.666667
121	7.333333
122	8.666667
123	1.800000
124	7.000000
125	8.866667
126	21.666667
127	22.266667
128	10.266667
129	9.200000
130	7.733333
131	21.133333
132	8.533333
133	0.666667
134	12.666667
135	14.333333
136	7.400000
137	11.066667
138	10.400000
139	5.200000
140	32.466667
141	12.733333
142	15.533333
143	1.200000
144	7.133333
145	14.000000
146	19.533333
147	10.800000
148	1.866667
149	6.600000
150	5.066667
151	5.733333
152	6.933333
153	14.533333
154	8.066667
155	13.933333
156	7.333333
157	19.533333
158	5.333333
159	14.933333
160	22.933333
161	7.600000
162	17.866667
163	15.000000
164	7.333333
165	0.133333
166	4.733333
167	18.466667
168	9.533333
169	16.066667
170	4.733333
171	4.866667
172	-0.200000
173	0.000000
174	3.266667
175	11.866667
176	7.600000
177	11.066667
178	6.533333
179	4.266667
180	9.666667
181	19.533333
182	18.933333
183	14.533333
184	11.200000
185	6.000000
186	12.600000
187	11.066667
188	11.933333
189	16.866667
190	13.133333
191	10.933333
192	20.600000
193	3.866667
194	7.200000
195	20.266667
196	10.000000
197	11.933333
198	8.466667
199	12.666667
200	7.733333
201	22.066667
202	12.533333
203	10.066667
204	6.600000
205	17.266667
206	14.200000
207	21.400000
208	8.200000
209	13.000000
210	6.000000
211	14.066667
212	13.400000
213	13.800000
214	15.000000
215	10.600000
216	7.866667
217	5.600000
218	1.333333
219	12.466667
220	10.133333
221	8.533333
222	7.533333
223	18.266667
224	12.933333
225	8.733333
226	11.333333
227	10.400000
228	12.466667
229	14.066667
230	8.733333
231	13.066667
232	1.733333
233	22.400000
234	18.933333
235	8.733333
236	5.600000
237	11.733333
238	10.800000
239	19.933333
240	3.266667
241	11.866667
242	6.266667
243	29.000000
244	12.733333
245	6.266667
246	2.800000
247	9.400000
248	10.400000
249	11.333333
250	11.400000
251	15.666667
252	6.000000
253	5.866667
254	17.400000
255	3.066667
256	4.666667
257	4.866667
258	2.533333
259	1.800000
260	13.333333
261	8.000000
262	2.266667
263	1.600000
264	1.600000
265	5.866667
266	0.000000
267	0.000000
268	7.333333
269	8.533333
270	17.866667
271	0.000000
272	5.866667
273	0.000000
274	16.133333
275	10.000000
276	16.000000
277	10.400000
278	6.266667
279	1.133333
280	9.533333
281	10.333333
282	3.600000
283	10.666667
284	3.133333
285	9.666667
286	11.933333
287	18.466667
288	7.600000
289	8.533333
290	8.600000
291	8.200000
292	11.533333
293	8.000000
294	7.000000
295	3.866667
296	5.200000
297	4.266667
298	3.333333
299	6.866667
300	3.933333
301	11.666667
302	3.933333
303	16.466667
304	3.133333
305	14.200000
306	9.200000
307	1.866667
308	0.800000
309	4.400000
310	14.133333
311	6.333333
312	7.333333
313	15.800000
314	11.800000
315	8.200000
316	13.733333
317	14.866667
318	8.400000
319	20.733333
320	12.800000
321	18.933333
322	9.000000
323	14.333333
324	13.733333
325	5.733333
326	6.000000
327	4.000000
328	11.066667
329	11.000000
330	6.133333
331	8.933333
332	4.800000
333	9.133333
334	1.600000
335	7.266667
336	6.866667
337	13.600000
338	5.933333
339	0.000000
340	15.400000
341	5.400000
342	8.800000
343	13.600000
344	22.133333
345	10.800000
346	10.066667
347	22.666667
348	5.200000
349	5.000000
350	13.866667
351	0.933333
352	11.600000
353	0.000000
354	6.200000
355	8.400000
356	9.533333
357	6.933333
358	20.933333
359	12.333333
360	8.666667
361	4.933333
362	10.933333
363	8.533333
364	3.466667
365	10.133333
366	7.800000
367	2.666667
368	15.533333
369	17.733333
370	9.800000
371	12.866667
372	12.066667
373	13.733333
374	5.466667
375	9.800000
376	8.600000
377	9.666667
378	9.533333
379	15.733333
380	14.000000
381	13.066667
382	2.133333
383	9.266667
384	8.133333
385	6.133333
386	8.466667
387	10.866667
388	5.866667
389	9.133333
390	11.933333
391	13.000000
392	10.066667
393	9.333333
394	7.533333
395	3.933333
396	11.866667
397	10.266667
398	5.666667
399	2.333333
400	14.733333
401	5.000000
402	22.800000
403	17.066667
404	11.066667
405	25.466667
406	6.466667
407	4.200000
408	14.200000
409	4.800000
410	7.266667
411	6.466667
412	30.666667
413	11.400000
414	14.733333
415	6.066667
416	1.466667
417	3.466667
418	10.800000
419	7.133333
420	5.666667
421	9.866667
422	5.800000
423	0.866667
424	6.133333
425	2.800000
426	8.733333
427	4.066667
428	9.333333
429	14.266667
430	10.000000
431	15.066667
432	21.066667
433	3.666667
434	13.533333
435	12.733333
436	10.933333
437	7.333333
438	6.333333
439	0.133333
440	0.866667
441	16.066667
442	17.333333
443	3.066667
444	9.200000
445	13.266667
446	9.000000
447	15.000000
448	6.866667
449	5.600000
450	5.400000
451	6.200000
452	6.200000
453	9.466667
454	4.466667
455	19.266667
456	14.000000
457	18.733333
458	3.333333
459	4.200000
460	9.466667
461	4.800000
462	14.333333
463	11.666667
464	3.866667
465	16.866667
466	5.400000
467	10.400000
468	6.066667
469	6.066667
470	16.266667
471	1.533333
472	18.066667
473	15.000000
474	15.800000
475	11.133333
476	10.533333
477	10.333333
478	2.733333
479	1.000000
480	10.666667
481	3.266667
482	6.600000
483	22.400000
484	3.400000
485	7.000000
486	13.733333
487	10.200000
488	10.666667
489	2.400000
490	2.400000
491	8.333333
492	4.466667
493	7.400000
494	3.933333
495	0.000000
496	2.800000
497	6.466667
498	1.666667
499	6.266667
500	14.533333
501	0.733333
502	8.400000
503	0.066667
504	33.000000
505	12.000000
506	6.200000
507	8.266667
508	5.000000
509	19.600000
510	12.866667
511	10.533333
512	5.066667
513	6.933333
514	12.866667
515	8.666667
516	16.333333
517	4.466667
518	9.200000
519	1.466667
520	10.666667
521	0.000000
522	5.000000
523	14.600000
524	8.000000
525	0.333333
526	8.400000
527	15.133333
528	9.066667
529	6.600000
530	11.466667
531	9.600000
532	17.466667
533	10.333333
534	15.066667
535	17.800000
536	14.400000
537	7.400000
538	13.400000
539	8.666667
540	9.400000
541	23.133333
542	2.866667
543	14.333333
544	12.000000
545	6.466667
546	11.200000
547	15.533333
548	11.800000
549	16.066667
550	2.733333
551	8.933333
552	4.933333
553	7.000000
554	15.800000
555	1.333333
556	14.400000
557	16.000000
558	14.800000
559	5.866667
560	3.533333
561	10.466667
562	3.933333
563	3.933333
564	12.066667
565	5.000000
566	14.666667
567	4.266667
568	13.000000
569	5.266667
570	4.400000
571	9.800000
572	10.600000
573	10.800000
574	9.333333
575	4.600000
576	10.266667
577	11.800000
578	1.533333
579	7.200000
580	10.466667
581	13.933333
582	7.866667
583	0.733333
584	10.333333
585	11.533333
586	11.466667
587	20.400000
588	5.600000
589	2.000000
590	7.200000
591	5.400000
592	1.933333
593	13.266667
594	15.133333
595	6.333333
596	7.266667
597	11.933333
598	7.600000
599	22.000000
600	14.066667
601	2.200000
602	2.200000
603	1.733333
604	8.466667
605	16.200000
606	3.266667
607	6.133333
608	13.000000
609	10.466667
610	8.600000
611	9.866667
612	6.400000
613	4.666667
614	15.200000
615	3.200000
616	1.533333
617	7.600000
618	8.200000
619	1.466667
620	8.533333
621	8.666667
622	7.466667
623	2.800000
624	3.933333
625	15.933333
626	3.933333
627	14.000000
628	6.800000
629	7.533333
630	3.266667
631	7.533333
632	11.733333
633	16.466667
634	5.866667
635	5.533333
636	5.800000
637	11.666667
638	7.866667
639	4.333333
640	11.200000
641	9.666667
642	0.000000
643	9.800000
644	2.133333
645	4.666667
646	4.133333
647	2.666667
648	11.066667
649	5.733333
650	5.133333
651	6.000000
652	6.400000
653	6.266667
654	17.133333
655	9.600000
656	17.733333
657	16.800000
658	11.800000
659	11.066667
660	21.733333
661	6.466667
662	8.400000
663	1.466667
664	10.066667
665	8.133333
666	16.533333
667	11.800000
668	13.866667
669	9.133333
670	9.466667
671	9.200000
672	15.533333
673	10.933333
674	1.533333
675	8.333333
676	1.800000
677	5.800000
678	8.866667
679	11.666667
680	15.866667
681	12.400000
682	7.400000
683	10.600000
684	10.933333
685	20.133333
686	10.266667
687	5.200000
688	15.266667
689	7.400000
690	13.800000
691	7.133333
692	7.666667
693	12.666667
694	13.333333
695	10.400000
696	7.000000
697	5.800000
698	12.333333
699	5.866667
700	5.000000
701	14.533333
702	10.333333
703	14.266667
704	0.466667
705	7.533333
706	6.066667
707	15.800000
708	9.133333
709	12.200000
710	12.800000
711	6.466667
712	12.666667
713	8.600000
714	13.533333
715	7.933333
716	8.800000
717	6.800000
718	4.333333
719	8.266667
720	5.466667
721	9.666667
722	1.866667
723	9.400000
724	8.666667
725	8.800000
726	10.000000
727	2.666667
728	12.666667
729	-3.866667
730	12.400000
731	3.733333
732	6.333333
733	5.133333
734	6.800000
735	9.066667
736	19.266667
737	6.933333
738	7.400000
739	6.866667
740	9.066667
741	13.266667
742	2.400000
743	4.333333
744	0.333333
745	2.933333
746	7.400000
747	2.666667
748	2.866667
749	20.133333
750	12.400000
751	6.066667
752	9.533333
753	18.066667
754	3.666667
755	3.466667
756	9.666667
757	15.200000
758	6.466667
759	5.800000
760	13.133333
761	1.200000
762	8.133333
763	7.266667
764	10.266667
765	2.200000
766	4.666667
767	13.733333
768	6.800000
769	1.600000
770	-0.600000
771	11.933333
772	9.333333
773	3.733333
774	9.866667
775	12.066667
776	0.000000
777	10.000000
778	1.266667
779	8.066667
780	7.133333
781	8.533333
782	8.066667
783	14.266667
784	2.266667
785	10.333333
786	6.266667
787	4.733333
788	12.933333
789	13.733333
790	8.933333
791	12.466667
792	9.133333
793	9.666667
794	10.266667
795	5.266667
796	6.866667
797	4.266667
798	4.266667
799	8.266667
800	4.866667
801	7.400000
802	22.133333
803	10.666667
804	10.066667
805	12.800000
806	7.733333
807	14.600000
808	12.466667
809	11.600000
810	1.800000
811	10.933333
812	4.666667
813	3.600000
814	1.866667
815	2.533333
816	14.666667
817	16.133333
818	11.533333
819	9.800000
820	5.866667
821	8.800000
822	10.200000
823	6.466667
824	9.266667
825	6.733333
826	8.266667
827	3.800000
828	4.600000
829	12.400000
830	11.466667
831	7.533333
832	3.533333
833	1.266667
834	15.866667
835	35.266667
836	10.066667
837	10.333333
838	9.800000
839	7.800000
840	8.400000
841	4.733333
842	9.600000
843	9.200000
844	13.533333
845	4.133333
846	9.533333
847	8.800000
848	8.000000
849	6.933333
850	8.000000
851	8.000000
852	10.400000
853	8.733333
854	10.266667
855	6.266667
856	3.333333
857	12.733333
858	4.733333
859	2.800000
860	13.333333
861	8.066667
862	19.866667
863	5.800000
864	11.266667
865	12.933333
866	15.800000
867	10.066667
868	9.600000
869	-0.666667
870	8.266667
871	6.666667
872	5.933333
873	11.333333
874	7.066667
875	12.333333
876	4.066667
877	6.733333
878	4.533333
879	10.400000
880	9.200000
881	5.400000
882	16.466667
883	2.933333
884	5.466667
885	4.933333
886	5.066667
887	5.066667
888	18.200000
889	16.466667
890	12.400000
891	8.133333
892	8.066667
893	3.266667
894	10.600000
895	11.533333
896	10.466667
897	4.866667
898	4.733333
899	7.200000
900	10.133333
901	3.866667
902	10.666667
903	11.600000
904	1.666667
905	4.000000
906	10.000000
907	2.666667
908	3.600000
909	4.400000
910	4.333333
911	12.266667
912	4.333333
913	1.000000
